fecha,mes,dia_año,temp_agua,oleaje,viento,lluvia,presion,coef_marea,fase_lunar,visibilidad_agua,dias_desde_temporal,temporada,veda_pulpo,veda_percebe,veda_lubina,captura_pulpo,captura_lubina,captura_percebe
2013-02-08,2,39,10.91077325894347,1.0896374959109223,15.190725469544676,1.3955079967680708,1010.3975032884205,51,6,limpia,2,invierno,False,False,False,0.028796830131219364,3.495404569745282,0.2663242356065416
2013-02-09,2,40,11.09311696249547,1.8663953616379967,12.692945330780354,3.136983315842316,1026.2413738441028,106,16,limpia,3,invierno,False,False,False,0.618974967855194,3.2744067613517798,7.413306757577167
2013-02-10,2,41,11.19442638139812,1.3974371813318458,15.679517700537698,0.051613139473011126,1007.4032896325382,83,3,limpia,4,invierno,False,False,False,2.6859932261779056,4.210868917214175,0.05194004570452023
2013-02-11,2,42,10.932157933883344,2.310798087089301,22.925915083457824,2.2813974566424977,1009.5119482324565,93,9,turbia,7,invierno,False,False,False,0.29967220158203745,6.536786378312657,0.29705902406675877
2013-02-12,2,43,12.35494309241414,3.5967834757164274,19.038786881014012,0.5374169814914355,1015.2162199829908,118,5,turbia,8,invierno,False,False,False,1.4276542329492974,1.2809842754077012,0.14664841317777377
2013-02-13,2,44,11.521486265962897,0.7489004423355913,14.695770684292533,0.6308474545810858,1015.224898636643,102,1,limpia,4,invierno,False,False,False,0.07740147519552025,1.3455730826187935,0.8695668715912029
2013-02-14,2,45,11.944695955849657,1.7192920175122397,14.347242580956319,0.19148430071515424,1012.2999096143376,111,3,limpia,7,invierno,False,False,False,1.0653180560788758,9.020599288997708,7.644577741425037
2013-02-15,2,46,11.448047927481312,3.10455857996224,13.494435980913995,0.4273576261721854,1018.0803943595963,82,17,turbia,2,invierno,False,False,False,0.8139362486970976,1.6514637876542198,0.03127044346660502
2013-02-16,2,47,10.75561733351769,0.37655209449659194,9.355730576638281,9.658686784931303,1019.5104171880025,118,0,limpia,6,invierno,False,False,False,0.3869878126224381,0.4494898772808269,2.7418874555685657
2013-02-17,2,48,12.068371985572652,3.3040925993987704,13.068348611086433,1.0736210881446533,1014.909161835456,50,0,turbia,2,invierno,False,False,False,0.37538029811218404,0.43834758783315625,1.3332129039846947
2013-02-18,2,49,10.817963239339717,0.1855895552179554,17.696927170013833,5.255672210688806,1013.657550701558,84,15,limpia,9,invierno,False,False,False,0.06111808461321322,0.1817876216207691,0.13069869111909088
2013-02-19,2,50,11.98371737170881,0.6548439137934113,11.271926946099896,0.35562235539042025,1014.8886890519243,74,24,limpia,2,invierno,False,False,False,2.2468512542514723,0.07088520986556178,0.07717683260624666
2013-02-20,2,51,11.26407561623716,1.6566363959187194,13.879770715262138,0.4564600362089162,1012.5131960401279,53,12,limpia,3,invierno,False,False,False,1.3374659191240892,25.064251704919034,0.00076296050559005
2013-02-21,2,52,13.338164515927081,1.3654932252366316,10.527275431148572,1.6320464192031023,1006.5088152890557,116,13,limpia,1,invierno,False,False,False,0.4692981358054088,1.9911415365384104,4.351948443333346
2013-02-22,2,53,12.75390026634319,1.2390524142643573,18.141778520220697,0.8601280133828398,1016.5046221850378,59,10,limpia,6,invierno,False,False,False,1.65732662824823,4.325239399907684,0.2307584864287784
2013-02-23,2,54,12.332349904561163,5.491487758974102,9.907073487447203,2.0651727966586733,1018.8291785687402,69,24,turbia,5,invierno,False,False,False,0.5885316445826863,0.4188934384248504,0.10888257779416304
2013-02-24,2,55,13.089449596143535,0.5782986345334651,17.370711629047346,1.0965239887755271,1014.2303636083805,89,19,limpia,2,invierno,False,False,False,2.1869226989300485,0.16508728262942446,0.7650036840924178
2013-02-25,2,56,11.886258456696666,2.449008372730297,19.114562440292325,3.338346507625773,1003.6746090904721,116,28,turbia,0,invierno,False,False,False,0.4308921214104741,10.36788670545985,1.1221304524532743
2013-02-26,2,57,12.783434002227628,5.631737274822935,13.706496616382111,1.1297157565268132,1012.1414247733912,64,7,turbia,9,invierno,False,False,False,0.21551530868677338,0.04318500955047004,2.927281809325324
2013-02-27,2,58,12.640988088668536,3.167971670740133,12.25230633816258,1.6988965264057023,1019.5286103593396,77,27,turbia,2,invierno,False,False,False,0.7161514824379394,0.15524758049527584,0.5365068290008593
2013-02-28,2,59,12.743707560094714,2.251269372692696,16.900471813353622,0.7744839257325954,1007.808757437316,84,9,turbia,3,invierno,False,False,False,1.1118956436958114,4.815005832730293,0.02767691192228586
2013-03-01,3,60,13.413320501687608,2.055505696828844,21.40970058250562,2.4350686106452306,1018.4794201105186,56,15,turbia,9,primavera,False,False,False,0.5738853730420893,1.8699268467379868,0.16353598115382764
2013-03-02,3,61,13.154416614898423,1.227410697706791,20.366710244199954,2.1268814995365384,1012.7729193581512,103,26,limpia,0,primavera,False,False,False,1.29297344766984,17.420223727725315,2.1509142392286082
2013-03-03,3,62,12.953549299069858,1.155112298781783,14.704958234910453,1.0116795899657645,1014.9061242466253,91,6,limpia,7,primavera,False,False,False,0.044013235068036255,5.228383791242946,2.0009609365684002
2013-03-04,3,63,11.853137806740587,0.4747035332296791,11.467269722073679,0.6460164569009917,1011.5705024460807,87,4,limpia,1,primavera,False,False,False,0.44006480650750174,3.081994976982357,0.16821114477516727
2013-03-05,3,64,12.3361395926959,3.4530154616971984,14.071630123909266,1.9043766943422595,1009.3220874519103,113,9,turbia,2,primavera,False,False,False,1.1260785612097883,0.20850579326179755,1.4904878219905413
2013-03-06,3,65,12.904961459377818,0.5239812105486005,8.240364560761833,5.7347361381491915,1022.1712323413518,106,17,limpia,4,primavera,False,False,False,0.04658646044301301,0.8521032355483054,2.266932979443711
2013-03-07,3,66,13.101332360542191,1.6285107686649403,12.777179500863928,0.2846092998969445,1019.0791951628574,78,24,limpia,8,primavera,False,False,False,0.033628694889799735,13.552235473682343,0.01427437149055852
2013-03-08,3,67,12.434191713178985,1.3341923962082187,16.802183782775607,3.2100614601455817,1018.2236051475102,115,6,limpia,5,primavera,False,False,False,0.003893589452087196,6.514417887608155,6.344754162538594
2013-03-09,3,68,14.626588005872575,1.9832376979012667,13.529171663853726,1.5661077712837213,1019.5427774110095,55,3,limpia,2,primavera,False,False,False,0.0003093396895689499,25.513981600409924,0.3544397049625811
2013-03-10,3,69,14.156929593779168,2.6909495020111778,12.598203439893625,1.4912389506491095,1017.5135743615125,51,9,turbia,2,primavera,False,False,False,0.14225391912157861,8.310765605320423,0.08389896153378991
2013-03-11,3,70,13.676098415509578,1.196421985030069,14.778045582531073,6.523783134037265,1019.7206562789012,88,17,limpia,7,primavera,False,False,False,0.406133160239634,5.007207623292151,0.04849997597762069
2013-03-12,3,71,13.425986834113122,0.6516457221253049,13.922584733306826,1.862173294989213,1011.6804962700979,55,17,limpia,3,primavera,False,False,False,0.1240945178194467,1.7495558199445618,0.03049051141468898
2013-03-13,3,72,13.32355952960625,0.9642854835478538,18.021972561721515,3.5500150723012145,1021.8884344363952,63,2,limpia,4,primavera,False,False,False,0.04452313250674181,0.05097597416152601,0.007868727878823024
2013-03-14,3,73,12.948016744389248,0.7730150886306182,9.692975197822264,1.4450582622492087,1021.4421552976867,67,12,limpia,3,primavera,False,False,False,0.5351329580884086,0.2558768965495874,0.0682886086965644
2013-03-15,3,74,13.634081521321578,5.730217995194486,17.105870258458733,0.5749731624697731,1016.9024098375897,119,13,turbia,8,primavera,False,False,False,0.022341558354908087,0.23459816918534004,0.05462319266160714
2013-03-16,3,75,13.810792329135865,4.118979121471361,14.81544653683824,2.371547312446423,1013.5600272605748,71,21,turbia,7,primavera,False,False,False,1.0063570631304692,0.6207489705337872,0.20332438598053923
2013-03-17,3,76,12.979733947501746,0.4600572546026642,16.737112642644828,5.132499921302718,1008.8823539067513,62,13,limpia,6,primavera,False,False,False,0.13643912373814784,2.4290555543516357,0.5457461897880479
2013-03-18,3,77,13.994027181453925,1.3479168094227496,9.44359208032343,3.680598534170448,1016.143288871021,59,0,limpia,3,primavera,False,False,False,8.036554128693254e-07,10.3124371153015,0.4753972484855928
2013-03-19,3,78,13.769158124214167,0.742932923358696,18.532185289851963,0.4422002965700979,1023.4245758983403,76,4,limpia,8,primavera,False,False,False,1.3474693949336614,2.9042587167783402,0.10090185511225339
2013-03-20,3,79,12.786462040650228,0.9826508476268804,17.172162176690225,0.762196177216845,1009.195814133245,63,9,limpia,7,primavera,False,False,False,1.1106264582928989,0.06067779318415466,0.09068661812864232
2013-03-21,3,80,13.4837689935323,1.0979650141123798,21.69283004255698,1.4549832080550131,1020.090375742628,58,13,limpia,7,primavera,False,False,False,0.3382371974832297,2.600132879455402,0.7806081710275118
2013-03-22,3,81,13.820690104570351,0.819608906566555,11.669052385660088,1.6954112647981265,1012.6428056304673,58,18,limpia,9,primavera,False,False,False,0.1971891501419982,0.8579127698513032,0.3241847297231413
2013-03-23,3,82,15.270299040895097,3.242063625781898,12.660095588167254,0.43088187168641756,1013.0695110759236,106,22,turbia,1,primavera,False,False,False,0.7155326058910123,1.661738508583592,0.7827820511128052
2013-03-24,3,83,14.54041054361327,2.2005950565654224,7.8632694112029995,0.5227615805130907,1009.1227050436856,84,6,turbia,4,primavera,False,False,False,0.5021820070568263,4.834250724041892,0.666270687959353
2013-03-25,3,84,13.473920765749344,2.0755959037937193,11.705606619322916,2.8445152653777286,1011.2375353671652,75,25,turbia,5,primavera,False,False,False,6.653880470841253,4.213918091780561,0.004912287767004916
2013-03-26,3,85,14.635480968600369,4.4275625258585425,20.73721661032262,2.621019258053594,1018.2339104278058,90,14,turbia,5,primavera,False,False,False,3.8255811742005856,2.5061202387827644,0.4157507291961912
2013-03-27,3,86,13.48402439642672,3.088200678179547,16.18025145492942,3.655297482167293,1018.8556378437838,116,27,turbia,8,primavera,False,False,False,0.11667511444981711,0.2162616786486074,0.9591243290397643
2013-03-28,3,87,15.130446811929653,1.747949900407943,12.094572341239433,5.404031110924462,1016.179290405383,79,20,limpia,3,primavera,False,False,False,0.09889192432093596,0.6979284011160451,0.763842235520378
2013-03-29,3,88,14.266440297362331,2.1087166959017503,15.53236544301997,0.7370934680593412,1012.4959356762007,78,8,turbia,6,primavera,False,False,False,0.692591691590761,10.004208577055179,2.349903516347758
2013-03-30,3,89,14.561053569413623,3.444680684761584,14.753798321310715,3.9264477323472615,1009.4822139888388,117,26,turbia,8,primavera,False,False,False,9.404225000598013,0.48099619238162583,0.034625979328654494
2013-03-31,3,90,15.480650565251224,3.2917489105898547,7.363475585252976,2.19329917970145,1015.3087923340511,63,28,turbia,4,primavera,False,False,False,2.0048307611819776,0.5637827893916311,1.0018540244365493
2013-04-01,4,91,13.980608698222426,0.1432269530893833,8.087372333285888,6.329268895560465,1013.1752284789169,101,9,limpia,5,primavera,False,False,False,2.581671712265217,0.16712373954783338,4.633385190015263
2013-04-02,4,92,13.982147088406682,2.381625248390601,19.427098501041066,0.6351121972866649,1016.0559071121871,88,7,turbia,0,primavera,False,False,False,0.5260971212923213,4.85116293688167,0.3472700649012507
2013-04-03,4,93,14.537526456209058,1.860974520322999,17.946443056827537,0.6285216966085014,1013.3938115008983,70,8,limpia,6,primavera,False,False,False,0.5389325286174355,7.635172279367305,1.1266811809784008
2013-04-04,4,94,15.57771837463539,2.7916208862823857,9.06188029417769,2.4367753942392847,1013.5216760665727,55,10,turbia,4,primavera,False,False,False,0.313685274272253,16.026279851200293,0.9038511261131483
2013-04-05,4,95,14.109805535178642,0.278860879749613,14.492532879848453,5.273621383466032,1015.7948034305623,104,21,limpia,3,primavera,False,False,False,0.9560492785269293,0.012903192706211387,12.642601779921666
2013-04-06,4,96,13.38853927127008,3.653820460540578,12.137180669113992,3.480868753257501,1016.7609623232186,89,7,turbia,2,primavera,False,False,False,0.1342514262699278,0.03184374830638682,0.3837170541759748
2013-04-07,4,97,14.883234416477036,2.907440831254305,19.355351061593844,2.59685678927642,1021.1196064504887,119,25,turbia,0,primavera,False,False,False,4.291796297168574,7.07796762336121,0.2785588291559502
2013-04-08,4,98,15.550729378571708,1.286779963197294,16.790276712356103,0.9797897433955598,1013.3150583296265,74,17,limpia,4,primavera,False,False,False,0.06862558075482675,3.8641992396152314,0.7836895903541491
2013-04-09,4,99,16.005235696612754,5.191183771290992,10.581580183378504,2.530046987931735,1017.7274725852614,53,4,turbia,2,primavera,False,False,False,5.422419388469389,3.2894474191221104,0.22267950304323986
2013-04-10,4,100,15.072194781125214,0.6438770811879237,15.48096333729587,3.2298617064053476,1024.0181102951603,83,7,limpia,7,primavera,False,False,False,0.3166931069359508,0.0004028758178463787,0.48027956649577364
2013-04-11,4,101,15.167848524435886,2.0149842376429787,14.83555707134388,2.7990484201454664,1017.8603816211378,71,1,turbia,3,primavera,False,False,False,3.8144018559586814,7.142560514577352,1.9073424746013894
2013-04-12,4,102,16.17123861211614,1.0827891088193038,14.846512262822685,2.259034726864176,1020.8212549678249,105,17,limpia,2,primavera,False,False,False,0.8687935704140858,4.414212435547488,4.375890806725018
2013-04-13,4,103,14.420808605157175,0.8950330840964855,12.959522459836041,0.09655621913401541,1011.8968633036563,95,18,limpia,0,primavera,False,False,False,2.2428397515944964,0.19105713552050949,3.7346047985087614
2013-04-14,4,104,15.372839491714087,1.6159996125306313,15.099301416643462,2.1559431612888864,1011.3982217982583,105,17,limpia,9,primavera,False,False,False,0.08700572577220612,1.6492609293138936,2.759183033421095
2013-04-15,4,105,15.783028744404302,0.30841274035790917,11.596920766635279,1.3013046491603535,1014.2031293580753,76,19,limpia,1,primavera,False,False,False,0.027903922101223895,2.7245304292309953,0.5800881038836585
2013-04-16,4,106,16.000633602972744,2.908504798962881,10.248768371662045,6.517795838667101,1014.7353005739313,84,15,turbia,9,primavera,False,False,False,3.6621052302382093,9.947014682619466,1.3471299711343965
2013-04-17,4,107,15.487033351047113,7.892234244728831,10.013810063360356,1.868857895366923,1020.3541225855797,65,3,turbia,1,primavera,False,False,False,2.5447786216729678,0.18911883577208896,0.18144563460207372
2013-04-18,4,108,15.874865690634909,0.6212974844958843,10.803581416493167,1.874146685194575,1011.3515802540933,69,16,limpia,0,primavera,False,False,False,0.5691257288585494,0.013946906522197518,0.7321566217568699
2013-04-19,4,109,14.421938948415361,4.380560782778352,16.689132518013448,10.250472533070742,1014.5568604490121,64,5,turbia,7,primavera,False,False,False,1.057897393834432,0.1324219521052149,2.3957043582536945
2013-04-20,4,110,15.5801531532396,3.512602258625624,16.79788735038041,0.19652219648713845,1020.374126235066,73,11,turbia,4,primavera,False,False,False,0.20703898610475258,0.5748332540426884,0.1595403286134227
2013-04-21,4,111,16.3067890029411,0.40605341676417045,20.84210117390254,0.6468016798400738,1016.0777179169934,111,6,limpia,1,primavera,False,False,False,0.7017950540044775,0.9537805640583865,3.8334194097381147
2013-04-22,4,112,15.504286008909391,0.5830482866052406,14.086123770710621,2.134689151024156,1014.9459151484771,93,22,limpia,7,primavera,False,False,False,0.006289715750873174,0.01373727956540051,2.3563217252207704
2013-04-23,4,113,16.18741121910696,1.9871803180200762,17.80563677870119,0.7573627990632334,1016.1924881073346,63,13,limpia,9,primavera,False,False,False,2.4133802469670957,3.222333666582629,2.3377508856651863
2013-04-24,4,114,16.477864753152097,2.787090959457351,15.18825045273657,0.8497550757457198,1009.3622374924457,100,11,turbia,4,primavera,False,False,False,9.145152384128533,4.197160254989972,0.07043477766275077
